task_id,split,domain,graph_seed,mean_abs_skewness,mean_abs_excess_kurtosis,mean_abs_pearson_correlation,mean_abs_spearman_correlation,nonlinearity_gain_median,nonlinearity_gain_mean,nonlinearity_gain_max,robust_skew_abs_median,robust_tail_q99_iqr_median,max_abs_z_q995,crossfit_residual_dependence_mean,crossfit_residual_dependence_max,residual_skew_abs_median,residual_excess_kurtosis_abs_median,split_graph_stability_jaccard,split_graph_disagreement,diagnostic_failure,error_type,runtime_sec
calibration_src_tanh_laplace_0044,calibration,src_tanh_laplace,100945,0.1031548792090883,1.688680221045071,0.1559408039202476,0.1740163844163844,0.0338334835469936,0.0639276588196771,0.1698029299429911,0.0817587786783591,3.823511377180147,6.8849547952069,0.0873236649236649,0.1984380904380904,0.2559289025073659,2.1115713330289427,0.4444444444444444,0.5555555555555556,0,nan,0.2395045000012032
calibration_src_tanh_laplace_0050,calibration,src_tanh_laplace,100951,0.0819990179553201,1.7445921458729037,0.1550476418090954,0.1438751521418188,-0.0185697804001248,-0.0209372464285848,0.0196734712538951,0.0568638991379705,4.802517661079349,6.434632601339747,0.018657423057423,0.0471558471558471,0.1231697719678473,2.0398266915858527,1.0,0.0,0,nan,0.2112616999947931
calibration_src_tanh_laplace_0056,calibration,src_tanh_laplace,100957,0.1606628125886477,1.8837821474487624,0.1752571458244701,0.1840777830111163,0.0051668771524186,0.0022740150373352,0.0360865843770134,0.1269782093791489,4.967274870854684,6.396102318196988,0.0286459666459666,0.0556472596472596,0.1686289374207471,2.192882120131034,0.875,0.125,0,nan,0.2067637000000104
calibration_src_tanh_laplace_0062,calibration,src_tanh_laplace,100963,0.2070826019481546,3.009859131921644,0.0623464095234405,0.0635492747492747,-0.005489846432525,-0.0087670275212001,0.0563172316563864,0.1820744932093878,5.353564251883649,7.963718369509223,0.0408165492165492,0.1162733122733123,0.2062162649058119,2.4917001798016347,1.0,0.0,0,nan,0.2115250999922864
calibration_src_tanh_laplace_0068,calibration,src_tanh_laplace,100969,0.0907018404294756,1.2542487201341028,0.1673647499444851,0.1831326588659922,0.0438405130889457,0.052657909322062,0.1495989321913753,0.0863654275005643,3.8568032585219054,6.061832077089622,0.0840182172182172,0.1809317289317289,0.2198837183896235,2.560820418396739,0.6666666666666666,0.3333333333333333,0,nan,0.2194755999953486
calibration_src_tanh_laplace_0074,calibration,src_tanh_laplace,100975,0.2201000875436575,1.505606311915241,0.1724935943948579,0.1849770455103788,0.0316019247946616,0.0488618805161721,0.2071943705519696,0.1836192741306426,4.026976234757507,6.541715969175518,0.0543678075678075,0.1394801234801235,0.2269567904837096,1.9706612618058796,0.6923076923076923,0.3076923076923077,0,nan,0.2093300000124145
calibration_src_tanh_laplace_0080,calibration,src_tanh_laplace,100981,0.1384360535043913,2.0159897639417315,0.1720820002214029,0.1641296093282939,-0.0167388950858475,-0.0209054213327344,0.0083382700865538,0.1482944439331263,4.801375940083622,6.783474253034123,0.0227618489831927,0.0497134097134097,0.087735348613709,1.598659490524382,1.0,0.0,0,nan,0.213865400000941
calibration_src_tanh_laplace_0086,calibration,src_tanh_laplace,100987,0.1252405388842147,1.5148101136219811,0.2688407152117267,0.2640313058979726,-0.0043287571778333,-0.0047551780726856,0.0559857823433549,0.1218295818944328,4.103234273028477,6.229909168539873,0.0247383019383019,0.0447070647070647,0.0961986806246901,1.6778325600601374,1.0,0.0,0,nan,0.2386228999821469
calibration_src_tanh_laplace_0092,calibration,src_tanh_laplace,100993,0.2163460507175631,1.4295208353749047,0.2129781126502739,0.2193865484532151,0.0098765041609129,0.0075997462633401,0.0434342705732731,0.160026537431544,4.067942358114664,5.921533877490787,0.0386282246282246,0.0857218817218817,0.330566801392098,2.2957496855122943,0.6923076923076923,0.3076923076923077,0,nan,0.2289809000212699
calibration_src_tanh_laplace_0098,calibration,src_tanh_laplace,100999,0.1787468455071214,1.2152118008827413,0.3005794502827336,0.3220350239016906,0.0240559132336649,0.0351554801692418,0.1042892386205873,0.1051932195027273,3.879140877416377,5.959303033678818,0.0715347115347115,0.1687779127779128,0.2565451967015817,2.88580934367662,0.3333333333333333,0.6666666666666667,0,nan,0.2190956000122241
calibration_src_tanh_laplace_0104,calibration,src_tanh_laplace,101005,0.2048937109757064,2.0976169410446768,0.1865358470380796,0.2087944861278194,0.0434961392531421,0.0683870073471696,0.2174340608927062,0.1719966628271799,4.00954152451944,6.8802455138268535,0.0831507111507111,0.1943124503124503,0.2282353292189855,2.6604093786652063,0.375,0.625,0,nan,0.2307173000008333
calibration_src_tanh_laplace_0110,calibration,src_tanh_laplace,101011,0.1313570365223887,1.3371851737294975,0.3468963907107116,0.3375078396411729,-0.0067121935268019,-0.011850022051948,0.017036155124715,0.1465544746435229,4.264729563747212,5.544454747722715,0.026853214053214,0.0808463608463608,0.0767347060322643,1.4531665279633357,1.0,0.0,0,nan,0.2471526000008452
calibration_src_tanh_laplace_0116,calibration,src_tanh_laplace,101017,0.1981601227806248,2.436495019648516,0.1210586030691609,0.1189599178932512,-0.0061165529223938,-0.0170442029363969,0.0181099185580307,0.2277050351817264,5.109259314131939,7.331436543818445,0.0239639747639747,0.050072414072414,0.1102785338994479,1.866907464706414,1.0,0.0,0,nan,0.219321900018258
calibration_src_tanh_laplace_0122,calibration,src_tanh_laplace,101023,0.1242540195438503,1.5936522844836056,0.1970517372362847,0.1995274144607478,0.0030506001558641,0.000717968296448,0.0367641316906372,0.1403445406101388,4.195499274295597,6.180278594299198,0.045451465051465,0.0884947124947125,0.141854803311221,2.289101241836424,1.0,0.0,0,nan,0.2178240999928675
calibration_src_tanh_laplace_0128,calibration,src_tanh_laplace,101029,0.1811366321615471,1.303907416264762,0.2326797351865751,0.253639008039008,0.0307248725799169,0.0422054206936151,0.1261112488992907,0.1329077874393409,3.952700852991088,5.668093445497572,0.0616341556341556,0.1375330135330135,0.3624742020307401,2.5213507042088628,0.35,0.65,0,nan,0.2134239999868441
calibration_src_tanh_laplace_0134,calibration,src_tanh_laplace,101035,0.1817033384398812,1.0665714505694923,0.2931868130472317,0.3278604281270948,0.0650452887740591,0.0735760394870744,0.1713949563199031,0.1394725343924126,3.685218767100392,5.979616002357649,0.0867678051678051,0.1874503634503634,0.1003676976945154,2.6695790552036818,0.3783783783783784,0.6216216216216216,0,nan,0.2195714999979827
calibration_src_tanh_laplace_0140,calibration,src_tanh_laplace,101041,0.1315107088742021,1.2113805796139718,0.3023861605715838,0.2938597871931205,-0.0165630348484284,-0.0258825795477091,0.0017356446676513,0.0995707561674311,4.179722598918392,5.87227301576768,0.0286910674910674,0.0659612939612939,0.1735067864700574,1.7382744320270112,0.8636363636363636,0.1363636363636363,0,nan,0.2197007999930065
calibration_src_tanh_laplace_0146,calibration,src_tanh_laplace,101047,0.1797632135607635,1.431003338591864,0.2635305611073701,0.2673983705983707,-0.0017725441649768,-0.0068996735824846,0.0518843121576183,0.17435604948481,4.199129294501894,6.940775306338116,0.0368502188502188,0.0729324849324849,0.1158581956403943,2.26011031265264,1.0,0.0,0,nan,0.2385464000108186
calibration_src_tanh_laplace_0152,calibration,src_tanh_laplace,101053,0.1982218015691819,2.152084829824916,0.149977991117177,0.1561069459736126,0.0026469427431266,0.0013005605708,0.0882411792506981,0.144499638565215,4.666349420637548,7.126411354752017,0.0530628422628422,0.1668415188415188,0.110069161734287,1.8920873079037503,0.875,0.125,0,nan,0.2135752000031061
calibration_src_tanh_laplace_0158,calibration,src_tanh_laplace,101059,0.1726564468610497,1.6043955160811532,0.1386913129380372,0.1451238661905328,0.0176389076790099,0.0271932522758794,0.0918202539612038,0.1640976773354447,3.853387721404808,6.198865784261058,0.072878864078864,0.1389806109806109,0.1969837514801446,2.5098878588434395,0.7692307692307693,0.2307692307692307,0,nan,0.2432867000170517
calibration_src_tanh_laplace_0164,calibration,src_tanh_laplace,101065,0.216553611594794,1.7799824312623258,0.1467835883716749,0.1604769447436114,0.0319078811549478,0.0505489465189651,0.2116254103437737,0.1842948365601739,4.840240831323156,6.641809350126965,0.0791354459354459,0.2311751791751791,0.1760210145712136,1.9344153305144625,0.2777777777777778,0.7222222222222222,0,nan,0.2425334000145085
calibration_src_tanh_laplace_0170,calibration,src_tanh_laplace,101071,0.0950451782097068,2.075633174122138,0.2788169712377066,0.2683814750481417,-0.015640555920797,-0.0179891966507518,0.0006362692957513,0.0872771189636349,4.294526806446214,7.152393376400828,0.0275118959118959,0.0674722874722874,0.0909846742718673,2.112863407117324,1.0,0.0,0,nan,0.2165592999954242
calibration_src_tanh_laplace_0176,calibration,src_tanh_laplace,101077,0.1699139059471651,0.9698606188488942,0.3812410567241877,0.3943274905941573,0.0067983137394343,0.0067192469891526,0.0590595827195074,0.1736870381903636,3.9764209333007927,5.213410038350977,0.0318786078786078,0.0625604185604185,0.2057241417101433,1.6743716508836788,0.8,0.1999999999999999,0,nan,0.2437931000022217
calibration_src_tanh_laplace_0182,calibration,src_tanh_laplace,101083,0.1838263886996107,1.6829903252568237,0.2286487121703022,0.2351972066638733,0.0024787923583738,0.0045320674104655,0.0592368926067405,0.0757769906657955,4.119786728496523,6.389922808324196,0.0346097566097566,0.0646035646035646,0.248300521416661,2.089313268562174,0.5789473684210527,0.4210526315789473,0,nan,0.2349825999990571
calibration_src_tanh_laplace_0188,calibration,src_tanh_laplace,101089,0.1796384961300411,1.548367843072053,0.1602793664731719,0.1701382298715632,0.0286672407894007,0.0337979667021551,0.1029018145049282,0.133295002991383,4.057861905860069,6.424245278647817,0.0585441801441801,0.1348870108870109,0.2167755644069812,2.2937290087708986,0.45,0.55,0,nan,0.2179363000032026
calibration_src_tanh_laplace_0194,calibration,src_tanh_laplace,101095,0.1975973551380562,2.289544189393131,0.1118209260875616,0.1260760914094247,0.022003563932884,0.0449033360017709,0.1871220001524598,0.1262599358975679,5.267745400379161,6.996574762261583,0.0781400245400245,0.2026258426258426,0.3602462639885772,2.5526740678237068,0.1538461538461538,0.8461538461538461,0,nan,0.2130620000243652
calibration_src_tanh_laplace_0200,calibration,src_tanh_laplace,101101,0.1116435576632451,1.6248046464085797,0.196114188661772,0.1865997593490076,-0.0166459999135383,-0.0261414284245104,0.0071217285164635,0.1098530216032997,4.568141875236597,6.341174475060938,0.0231750123750123,0.0681941601941602,0.1265746143377533,1.4851640066401162,1.0,0.0,0,nan,0.2096365999896079
calibration_src_tanh_laplace_0206,calibration,src_tanh_laplace,101107,0.1377062948283112,1.7699012744269993,0.2375639289924082,0.2370341962341963,-0.0057323864705318,-0.0076887898303748,0.0131087099355134,0.1375567042667159,4.236798008700079,6.530686701543724,0.0312563064563064,0.0546627786627786,0.1492067773783094,2.3603960791267453,0.9090909090909092,0.0909090909090909,0,nan,0.2721498000028077
calibration_src_tanh_laplace_0212,calibration,src_tanh_laplace,101113,0.2357968551346008,1.3485383685977326,0.244844448649843,0.2502038304704971,0.0100094405655105,0.0114954281506301,0.064132839204621,0.2132492078295889,3.930630904935271,6.115059715726003,0.0469864573864573,0.0824203304203304,0.1577317848706224,2.18381066339772,0.4444444444444444,0.5555555555555556,0,nan,0.2147919999842997
calibration_src_tanh_laplace_0218,calibration,src_tanh_laplace,101119,0.1422120307546998,1.4837500031693902,0.167129815314321,0.1765921515254848,0.0474346263116038,0.0447668762898088,0.0970950439857416,0.093487860542231,3.740112126625198,6.092741577930226,0.0701688821688821,0.1577845217845218,0.1134771003358474,2.28806494904683,0.5333333333333333,0.4666666666666667,0,nan,0.2111048999940976
calibration_src_tanh_laplace_0224,calibration,src_tanh_laplace,101125,0.1889243392959583,1.660821517514897,0.1834206446677431,0.1916134758801425,0.0151885606620628,0.0261432071407657,0.1293387509769814,0.104753339620932,4.17904150554865,6.491930353754884,0.045474595074595,0.1163868563868564,0.2666240047244738,2.8687668675765825,0.6,0.4,0,nan,0.2229290999821387
calibration_src_tanh_laplace_0230,calibration,src_tanh_laplace,101131,0.2054756282677764,2.3777594898211043,0.1538031557117568,0.1478262264928931,-0.0057415464457435,-0.0052271766223345,0.012359696115485,0.1713643621012827,5.178678035675119,7.145878833217082,0.0329285117285117,0.0814234654234654,0.1228050001862532,1.735001348667283,1.0,0.0,0,nan,0.2210171000042464
calibration_src_tanh_laplace_0236,calibration,src_tanh_laplace,101137,0.150314052352101,1.3839190155681784,0.3514967605567722,0.3564434297767631,0.0024695350018652,0.0021481002694885,0.0308824080334446,0.1173015817294332,4.041470749150308,6.276786914731481,0.0261439941439941,0.0534412974412974,0.169275776584382,2.1881325481411027,0.8333333333333334,0.1666666666666666,0,nan,0.2120965000067372
calibration_src_tanh_laplace_0242,calibration,src_tanh_laplace,101143,0.1944046577900856,1.8839456990093884,0.2007444734079692,0.2056399309732643,0.0115667303051924,0.01748726513509,0.0744534487916283,0.1878712201811449,4.283034331766254,5.941692969840199,0.0466394074394074,0.0934056934056934,0.141355334322634,2.3787863954486594,0.8,0.1999999999999999,0,nan,0.2272583000012673
calibration_src_tanh_laplace_0248,calibration,src_tanh_laplace,101149,0.211466256649822,1.6743325724656537,0.1183319787828857,0.124641895041895,0.0126952428236143,0.0232076354625547,0.1189741985478846,0.1961348345254895,4.424639485232754,6.850214547241355,0.0684528252528252,0.1744223704223704,0.1925965061145022,1.5558758190524196,0.5,0.5,0,nan,0.2328627999813761
calibration_src_tanh_laplace_0254,calibration,src_tanh_laplace,101155,0.2085722134440451,1.0472381996755014,0.2567967560201685,0.2866554647887981,0.0598870798393767,0.0740652954494543,0.2140684720309404,0.2170743812852077,3.5276204855606927,6.575753936119816,0.0835522531522531,0.2103937623937624,0.0753239504389295,1.538405022097511,0.2580645161290322,0.7419354838709677,0,nan,0.2184992000111378
calibration_src_tanh_laplace_0260,calibration,src_tanh_laplace,101161,0.0644863986626793,1.6855497771009282,0.1552682572778037,0.1515803174469841,-0.0126401113161678,-0.0162586425541582,0.0103365285699174,0.0542150310101783,4.80988323863274,6.38951992217716,0.0191251871251871,0.047042483042483,0.1460229813278912,1.4940080690687298,0.9285714285714286,0.0714285714285714,0,nan,0.2096595000184606
calibration_src_tanh_laplace_0266,calibration,src_tanh_laplace,101167,0.1322482215138309,1.7308576641713622,0.2180912122809178,0.2189865243198576,-0.0015799163335967,-0.0053078895532708,0.0256270584369279,0.1204547289936059,4.416585673189721,6.5929586614748095,0.0275321495321495,0.0492076332076332,0.0661565060686221,1.6023587209746548,1.0,0.0,0,nan,0.2435174999991431
calibration_src_tanh_laplace_0272,calibration,src_tanh_laplace,101173,0.1171474780128334,1.1528875190527164,0.3651434601823192,0.3812157577490911,0.0124543842964159,0.0169826756930977,0.0524053712620253,0.0733061411412789,3.97074419815467,5.476239345277691,0.0587820251820251,0.1065821145821146,0.2238212015730138,2.7105083922774424,0.5714285714285714,0.4285714285714286,0,nan,0.2291300999931991
calibration_src_tanh_laplace_0278,calibration,src_tanh_laplace,101179,0.1531065755879512,1.925857873977175,0.1066887413003603,0.1120850584850585,0.0205240492449908,0.0246560877402703,0.1118155891880537,0.1383420178528157,5.10683070282548,7.093847333606764,0.0673863133863134,0.1633494433494433,0.1818615748974902,2.381644543543569,0.5714285714285714,0.4285714285714286,0,nan,0.22842580001452
calibration_src_tanh_laplace_0284,calibration,src_tanh_laplace,101185,0.1340265709185342,0.7588271576853959,0.4146195781440996,0.4568381757715091,0.0850375066957384,0.0893260029004694,0.1749153127365218,0.12788565893813,3.557646388671838,4.935222870350387,0.0743802887802887,0.10403222003222,0.1452710007801942,1.8967486564526,0.34375,0.65625,0,nan,0.2540689000161364
calibration_src_tanh_laplace_0290,calibration,src_tanh_laplace,101191,0.0986950177525566,2.166157810969044,0.1762032132491544,0.165726076392743,-0.0077757141635043,-0.0124296075616581,3.2499452214475456e-05,0.1022612814634838,4.934862397327187,6.27725536012256,0.0252658944658944,0.0563646323646323,0.0979876219970081,1.7105308165173905,0.8888888888888888,0.1111111111111111,0,nan,0.2220350999850779
calibration_src_tanh_laplace_0296,calibration,src_tanh_laplace,101197,0.1188572281929656,1.4306633276803864,0.2569612842205416,0.2567703106369773,0.0036830909139391,-0.0010585184659851,0.0200107152168532,0.1062777723136394,4.057175100836824,5.886861054753206,0.0361136461136461,0.0698083658083658,0.110708874901673,1.4371968051393127,0.9166666666666666,0.0833333333333333,0,nan,0.235615300014615
calibration_src_tanh_laplace_0302,calibration,src_tanh_laplace,101203,0.1660884536605617,1.782075930806052,0.1843851646331384,0.1946800618800618,0.0081704290814737,0.0136757010065854,0.0839708350996475,0.1350988044871465,4.094776623971143,6.594396741233494,0.0613030153030153,0.1449477369477369,0.170168902582776,2.6606028562949637,0.8181818181818182,0.1818181818181817,0,nan,0.2479870999814011
calibration_src_tanh_laplace_0308,calibration,src_tanh_laplace,101209,0.129513905354703,1.575391032290665,0.1694622703839751,0.1804071870738537,0.0107960003586696,0.0229013339476785,0.1517124097321115,0.1254995603799462,4.487282873326437,6.079973081781436,0.0625183453183453,0.181006561006561,0.1456755902280855,1.8170015808117677,0.2083333333333333,0.7916666666666666,0,nan,0.2282974999980069
calibration_src_tanh_laplace_0314,calibration,src_tanh_laplace,101215,0.2013836244606634,1.6023801118081908,0.1668156070555196,0.1769366918700252,0.0435646929653635,0.0603433215462063,0.1727098582857431,0.1335245565012109,4.214075451801419,6.439541622909641,0.0613197421197421,0.1405457605457605,0.2370103107820272,2.186003327431695,0.2222222222222222,0.7777777777777778,0,nan,0.2293189000047277
calibration_src_tanh_laplace_0320,calibration,src_tanh_laplace,101221,0.1406496800414123,1.4454689456659018,0.3219313174313554,0.3121320051986718,-0.0145302228563705,-0.0151288599390691,0.0165123929554902,0.1094293652300518,4.361267986200042,5.640652040312652,0.0117758937758937,0.0314039234039234,0.2177072846085159,2.105161082396953,1.0,0.0,0,nan,0.2249414000252727
calibration_src_tanh_laplace_0326,calibration,src_tanh_laplace,101227,0.1266909177749532,1.9635784199573727,0.1762442102641701,0.1757006909006909,-0.0059100108378666,-0.015458436861379,0.0347816815923079,0.089490889216703,4.398666519272256,7.093294924168883,0.0351860859860859,0.0691088371088371,0.1417346039902552,2.5919505576920696,0.8888888888888888,0.1111111111111111,0,nan,0.2646981999860145
calibration_src_tanh_laplace_0332,calibration,src_tanh_laplace,101233,0.1219952659320462,1.3413412144497987,0.194498567337497,0.2042082388749055,0.0112381758922646,0.0117344360425619,0.0517322782868714,0.0901560654542772,4.022945664810493,5.749888558979253,0.0504922872922872,0.0886066246066246,0.1338375090911557,1.8909190135935847,1.0,0.0,0,nan,0.2209981000050902
calibration_src_tanh_laplace_0338,calibration,src_tanh_laplace,101239,0.124120166509323,1.7088258208371374,0.0863394805447275,0.0906013748680415,-0.0066167662866157,0.0238461068312605,0.155350799256032,0.1020098220093366,5.13249128994949,6.173744298297002,0.055225488025488,0.1241274041274041,0.1338411510044846,2.5703426979024027,0.4285714285714285,0.5714285714285714,0,nan,0.2084889000107068
calibration_src_tanh_laplace_0344,calibration,src_tanh_laplace,101245,0.2403826680511695,1.5186341365961489,0.150092891835837,0.1638502961169628,0.0520405342805607,0.0641352911046301,0.179975072768659,0.1858988228322511,4.320858502662984,6.125338088724738,0.0838636126636126,0.2086796926796927,0.2784672152255271,1.978378232031708,0.3809523809523809,0.6190476190476191,0,nan,0.2351483000093139
calibration_src_tanh_laplace_0350,calibration,src_tanh_laplace,101251,0.1799383604352851,2.739034837097633,0.0943325754433009,0.0918862294862295,-0.0130542201276591,-0.0181581319303704,0.0039809251221041,0.1471189413667934,5.49697364220418,7.397768183468926,0.0252272292272292,0.0714939954939955,0.1820470601928532,1.9541482561435104,0.8333333333333334,0.1666666666666666,0,nan,0.2327013000031002
calibration_src_tanh_laplace_0356,calibration,src_tanh_laplace,101257,0.2414761503323252,2.641887742677836,0.1610119713922566,0.1669694563027896,-0.004066334022086,-0.0113916121770925,0.0656514564087487,0.2041879495184554,4.6855980567693205,7.259212225391099,0.0401004617004617,0.0874784434784434,0.1776957313578319,3.233329475615323,1.0,0.0,0,nan,0.2183437000203412
calibration_src_tanh_laplace_0362,calibration,src_tanh_laplace,101263,0.2253666204551304,1.929918625001356,0.2351804684984519,0.2435682507682507,0.0046062359346522,0.0145743353201753,0.1134376542130648,0.1487553001504257,3.956582066979996,8.086217976509094,0.0564630648630648,0.1003594843594843,0.1339208561025701,1.6325518028842394,0.9090909090909092,0.0909090909090909,0,nan,0.2236154999991413
calibration_src_tanh_laplace_0368,calibration,src_tanh_laplace,101269,0.2047012422799967,1.5671522764571308,0.1968777669537664,0.2156849951516618,0.0289858231414944,0.0396348874129829,0.1449485747692428,0.213900539606423,3.83966090134367,7.160145935523835,0.0691047223047223,0.1458377898377898,0.275973569365088,1.9561510324833729,0.8181818181818182,0.1818181818181817,0,nan,0.2256911000004038
calibration_src_tanh_laplace_0374,calibration,src_tanh_laplace,101275,0.2028797207933546,3.0012208372562688,0.0546873325993838,0.0573815219148552,-0.0091456699792709,0.0026681732957145,0.1170977104505742,0.2066141126577898,5.463947899654727,8.078416196314851,0.0575165267165267,0.1506595266595266,0.08099610765729,2.779998698623745,0.1666666666666666,0.8333333333333334,0,nan,0.2119086000020615
calibration_src_tanh_laplace_0380,calibration,src_tanh_laplace,101281,0.1780429657288766,1.9295428963333292,0.3334684577950298,0.3239235031235031,-0.0068062284003192,-0.0131087376453758,0.0558837871946609,0.1664168913095262,4.347407606208232,6.752534643776823,0.0237046629046629,0.0603297483297483,0.1077353779724284,1.6936652013927618,1.0,0.0,0,nan,0.2131535999942571
calibration_src_tanh_laplace_0386,calibration,src_tanh_laplace,101287,0.1494897304047131,1.7645017331128792,0.1740242091688044,0.1731086872420205,-0.0028691909925153,-0.0032698464053358,0.0255995627249285,0.0858359259299982,4.770256565666551,6.756662492150138,0.024621195021195,0.0505792585792585,0.1908304557657814,1.3152976513798071,1.0,0.0,0,nan,0.2499247000087052
calibration_src_tanh_laplace_0392,calibration,src_tanh_laplace,101293,0.1767588109720253,1.930532520549687,0.1389726713325846,0.141071617338284,0.0099321930427557,0.0162350361278216,0.07836999018997,0.1579329264247315,5.3944069587346695,6.685620654470483,0.0405379749379749,0.0946515586515586,0.2846570447704545,2.341871772262849,0.8,0.1999999999999999,0,nan,0.2216480999777559
calibration_src_tanh_laplace_0398,calibration,src_tanh_laplace,101299,0.1689154293779333,2.261706017886468,0.0621893621055434,0.0658451922451922,-0.0024803217351934,0.0106015455473317,0.119237466410877,0.1768806310571348,5.351949011448664,7.115573559378974,0.0564090516090516,0.1349365469365469,0.195769908550219,2.883794779861464,0.2,0.8,0,nan,0.2385784000216517
calibration_src_tanh_laplace_0404,calibration,src_tanh_laplace,101305,0.1480517856698303,1.2425701318777338,0.3292036133013883,0.3684494332494333,0.0816740785572011,0.0932783391143488,0.1989137370267242,0.1307066052166753,3.468665546779688,6.109494141350932,0.1003038283038283,0.2165058125058125,0.0890332954527392,4.455734289318055,0.2413793103448276,0.7586206896551724,0,nan,0.2514816999901086
calibration_src_tanh_laplace_0410,calibration,src_tanh_laplace,101311,0.1951112162631357,2.220666462498241,0.1166357101087447,0.1127490071490071,-0.0120519795868268,-0.01373461013895,0.0157905034566193,0.1753285563243974,5.307390989321395,6.750945892004676,0.0247982875982876,0.0707006267006267,0.199166692120915,1.9678522910883656,1.0,0.0,0,nan,0.214479400019627
calibration_src_tanh_laplace_0416,calibration,src_tanh_laplace,101317,0.1780409598539739,1.6941984815875055,0.166210634529598,0.1675861433194767,0.0013612663817412,-0.003741481184188,0.0240907327844392,0.1662050361800395,4.332431705823311,6.635063094480101,0.0332743868743868,0.0638015318015318,0.2262520939259506,2.0247743915659333,1.0,0.0,0,nan,0.2410455000062938
calibration_src_tanh_laplace_0422,calibration,src_tanh_laplace,101323,0.1561627837308833,2.188325193940829,0.1029661572401203,0.1054257576924243,-0.0021000680507722,-0.0035036236572594,0.0268008681319173,0.136370106617811,5.16934482467078,7.076838792168357,0.0408842064842064,0.097066069066069,0.1661339858193276,1.7661929671739998,1.0,0.0,0,nan,0.2173658999963663
calibration_src_tanh_laplace_0428,calibration,src_tanh_laplace,101329,0.1979644493065467,1.677161285770112,0.1553389643285023,0.1622530486530486,0.0092807668706061,0.0191708581963922,0.0871305314022501,0.1138713196682316,4.445470770875791,6.938795489615697,0.0582821346821346,0.1514988314988315,0.1119643422173469,1.7384113643364365,0.3888888888888889,0.6111111111111112,0,nan,0.2282129999948665
calibration_src_tanh_laplace_0434,calibration,src_tanh_laplace,101335,0.2537781218147995,1.6022376580409898,0.2006949273761479,0.219299024099024,0.029644483113651,0.0458095062558082,0.2102548488685623,0.2224745603119051,3.991654043566856,6.877777698231018,0.0825720309720309,0.2517898317898318,0.1915536790309052,2.383973546594504,0.3793103448275862,0.6206896551724138,0,nan,0.2171345999813638
calibration_src_tanh_laplace_0440,calibration,src_tanh_laplace,101341,0.1544438579797823,3.0614452961481406,0.102614048825616,0.097618383751717,-0.0103384310551297,-0.019951224638684,0.0003521921563459,0.1826547579862419,5.45607193106698,7.760366185680477,0.0281455661455661,0.0564162804162804,0.0713141673730929,1.7013065944842074,1.0,0.0,0,nan,0.2190127999929245
calibration_src_tanh_laplace_0446,calibration,src_tanh_laplace,101347,0.1614801208630694,1.818693297411085,0.1383026356768983,0.135999551732885,-0.0091776435939795,-0.0128001171793728,0.0130157612461956,0.0965723119051967,5.196486085827939,6.490956810133554,0.028646179046179,0.0675990795990796,0.0677981665740157,1.582282959754914,1.0,0.0,0,nan,0.2516912000137381
calibration_src_tanh_laplace_0452,calibration,src_tanh_laplace,101353,0.1268637485540312,1.386648544801196,0.1793516748619905,0.1840615272615272,0.0131362960893677,0.0042156438114115,0.0524530145031665,0.0740826367092396,3.8977195516577625,6.578145267761199,0.0637043329043329,0.1145758865758865,0.1007595141456957,2.708498431279711,0.6363636363636364,0.3636363636363636,0,nan,0.2175629000121262
calibration_src_tanh_laplace_0458,calibration,src_tanh_laplace,101359,0.2142703300701898,1.7586444114215722,0.1161386121922729,0.119364452697786,0.020658555176544,0.0266053082728019,0.0920473752667145,0.2157052198373147,5.193038233329808,6.378654223494809,0.0387744999744999,0.1093219213219213,0.1067407976999111,2.223033965341267,0.4285714285714285,0.5714285714285714,0,nan,0.2249505000072531
calibration_src_tanh_laplace_0464,calibration,src_tanh_laplace,101365,0.2179099030792136,1.220830862928827,0.2298643367217434,0.2516293582960249,0.0597891226973994,0.0731565473799321,0.2425557195903404,0.1888809134609927,3.6665156933136553,6.31283694021608,0.0882485322485322,0.2225781425781425,0.3351791436030147,2.0113333238719964,0.3461538461538461,0.6538461538461539,0,nan,0.2501260999997612
calibration_src_tanh_laplace_0470,calibration,src_tanh_laplace,101371,0.1749127393148887,1.7650396330435854,0.1817393295348416,0.1755875651875652,-0.0082826887651401,-0.0111502115702726,0.0084474512080993,0.1461133311364169,4.695825525737121,6.368326530130894,0.0224298428298428,0.0587591507591507,0.1310159025168381,1.6534907548911986,0.8333333333333334,0.1666666666666666,0,nan,0.2329136000189464
calibration_src_tanh_laplace_0476,calibration,src_tanh_laplace,101377,0.1713180796253434,1.632602472655843,0.245815240848449,0.2533458930792264,0.0015753485199927,-0.0015009184183895,0.0581319487773651,0.1766808755533912,3.9572481744837456,6.226684400306494,0.0400175464175464,0.115004227004227,0.2263662146499716,2.2415009902899268,0.8,0.1999999999999999,0,nan,0.2138899000128731
calibration_src_tanh_laplace_0482,calibration,src_tanh_laplace,101383,0.1590537070864471,1.2845846283637057,0.2677730167353423,0.2842297034297034,0.0237265672650426,0.0195342579533847,0.054961313652121,0.1058398098371521,3.897265741389442,6.137120262003611,0.0618699114699114,0.1239394599394599,0.1466976072829024,1.8937381062715744,0.5,0.5,0,nan,0.3315781000128481
