task_id,mean_abs_skewness,mean_abs_excess_kurtosis,mean_abs_pearson_correlation,mean_abs_spearman_correlation,nonlinearity_gain_median,nonlinearity_gain_mean,nonlinearity_gain_max,cdfm_mean_edge_probability,cdfm_mean_confidence,cdfm_mean_entropy,cdfm_mean_margin,cdfm_edge_density,cdfm_max_degree,cdfm_auto_threshold,cdfm_threshold_margin_mean,cdfm_threshold_margin_p10,cdfm_threshold_margin_p25,cdfm_threshold_near_frac_002,cdfm_threshold_near_frac_005,cdfm_bootstrap_disagreement,cdfm_bootstrap_edge_jaccard,cdfm_bootstrap_probability_drift_mean,cdfm_bootstrap_probability_drift_p90,cdfm_bootstrap_threshold_std,cdfm_bootstrap_threshold_crossing_rate
train_linear_laplace_008,0.2557909988473467,2.421380868431282,0.1367087579660303,0.13053323266656602,-0.017408217493007756,-0.026731991683169365,0.00013187562266142673,0.19984808540458718,0.888628448144118,0.3038926239164838,0.38862844814411784,0.07777777777777778,3.0,0.8285163941682828,0.6527446990814392,0.1884249911319076,0.6416596149662028,0.0,0.0,0.0,1.0,0.0736791491085925,0.18582320191221063,0.0034887714660672975,0.0
train_linear_laplace_009,0.17387894892824016,2.18498910633127,0.24124021706418122,0.2379377584710919,-0.0124288839797619,-0.017962079392421622,0.0040105372709476,0.18054815674936656,0.9287236443544994,0.2108089973649204,0.4287236443544993,0.12222222222222222,4.0,0.8298811354234198,0.6779671688966387,0.16464495423913092,0.6939612189664983,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.9166666666666667,0.08043007500456939,0.18955686478582273,0.017626824907279293,0.011111111111111112
train_linear_student_t3_000,1.199376642003153,17.5289683125912,0.12487978076192058,0.1199174764508098,-0.045122474955363735,-0.0832939331907476,0.0460941168282347,0.20232229564144974,0.882933856345471,0.31572881405166436,0.3829338563454709,0.07777777777777778,4.0,0.8109326298047015,0.6316618982909306,0.17510061025099136,0.6236017235233362,0.0,0.0,0.027777777777777776,0.7388888888888889,0.07492833712146028,0.20956785072834663,0.012342052906146816,0.027777777777777776
train_linear_student_t3_001,0.6336371708142121,11.71884779218433,0.15107010658136183,0.13810300130300132,-0.012533907868257903,-0.012243829869837958,0.19812619027373948,0.2176235032505395,0.8928154054962752,0.275865774259022,0.3928154054962752,0.1111111111111111,4.0,0.8069728173139112,0.6197570275657376,0.18017434414298475,0.5444681814967136,0.011111111111111112,0.03333333333333333,0.04444444444444444,0.7083333333333333,0.07997632170017716,0.20190044905374896,0.02387457780105534,0.04444444444444444
train_linear_student_t3_002,1.5408490991544948,24.58566145349234,0.11675031975896949,0.10867573560906896,-0.023178394110419047,-0.03170251465565727,-0.0017409400077824972,0.26254808551760944,0.8431408294416988,0.35940614066802884,0.34314082944169866,0.08888888888888889,3.0,0.7783368124504119,0.5484930111392851,0.19968991934952302,0.4323873361324321,0.011111111111111112,0.022222222222222223,0.06666666666666667,0.554945054945055,0.06630705866515398,0.14913445195326056,0.006983679463576586,0.06666666666666667
train_linear_student_t3_003,0.5589186616237218,15.761760941762862,0.3393988497562339,0.3406044155377489,-0.09400142804418343,-0.12320265278885009,0.04887730620196108,0.2642006072172755,0.8753253845871677,0.2936915809814759,0.37532538458716774,0.12222222222222222,5.0,0.7767216407841839,0.5528633198639022,0.16794022261398373,0.3263433690642338,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.6239316239316239,0.08161295076691452,0.21931495387498062,0.018355228492532738,0.06666666666666667
train_linear_student_t3_004,0.5261550580962048,9.236990405015414,0.24982729701359666,0.24385946359279692,-0.0726333182394141,-0.10342399165487397,-0.01007713720646042,0.255792530166505,0.874403665731033,0.3200785406141137,0.3744036657310332,0.14444444444444443,4.0,0.7690810367763883,0.5600499140323881,0.203853882729254,0.4883274805415842,0.022222222222222223,0.022222222222222223,0.03333333333333333,0.8109243697478992,0.07535986983369486,0.2023169261749274,0.0015279102091740326,0.03333333333333333
train_linear_student_t3_005,1.3209191851303994,23.04291289599822,0.2218851931724684,0.2040629248629249,-0.07043483935373071,-0.10541617734009348,0.05701588801591906,0.16064057603481288,0.9353712865442374,0.16537415291864904,0.4353712865442375,0.07777777777777778,3.0,0.8303737485391216,0.6920208059721411,0.16672940456688115,0.7410393122526288,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.7875,0.058526189733939485,0.16503077651625142,0.008586470779223643,0.022222222222222223
train_linear_student_t3_006,1.045419159014981,18.523636079174842,0.16640316710683925,0.161398590998591,-0.023651621533902295,-0.06149445404857058,0.07212919450481088,0.19842091877596874,0.9125020872580463,0.23517763835875058,0.41250208725804627,0.1,5.0,0.8096835688245109,0.6386410359044311,0.1823106676184385,0.5825117521487952,0.022222222222222223,0.03333333333333333,0.03333333333333333,0.7136363636363636,0.08070078148109479,0.2520303849183696,0.012403255568861238,0.03333333333333333
train_linear_student_t3_007,1.084653410216689,14.425642452577529,0.1779466793507774,0.17068518268518268,-0.018817601072279058,-0.04252805289293686,0.05252252664580536,0.2722881872721351,0.8632207000621409,0.31402359950778447,0.3632207000621412,0.14444444444444443,4.0,0.770110003536012,0.5396284173993949,0.15579635784253054,0.28586146967679366,0.011111111111111112,0.022222222222222223,0.03888888888888889,0.75,0.09215357938284821,0.26690676754678494,0.008441896304428542,0.03888888888888889
